Episode 291, Reward: -13415.12, Epsilon: 0.23, Mean wait: 5.09, Emissions: 2.05
Episode 292, Reward: -8333.49, Epsilon: 0.23, Mean wait: 1.92, Emissions: 1.79
Episode 293, Reward: -10775.18, Epsilon: 0.23, Mean wait: 2.34, Emissions: 1.92
Episode 294, Reward: -12362.49, Epsilon: 0.23, Mean wait: 2.76, Emissions: 2.02
Episode 295, Reward: -13269.26, Epsilon: 0.23, Mean wait: 3.03, Emissions: 2.04
Episode 296, Reward: -11010.70, Epsilon: 0.23, Mean wait: 2.06, Emissions: 2.03
Episode 297, Reward: -12812.53, Epsilon: 0.23, Mean wait: 4.34, Emissions: 2.01
Episode 298, Reward: -10430.85, Epsilon: 0.22, Mean wait: 3.27, Emissions: 1.80
Episode 299, Reward: -8935.59, Epsilon: 0.22, Mean wait: 1.97, Emissions: 1.83
Episode 300, Reward: -9171.72, Epsilon: 0.22, Mean wait: 1.14, Emissions: 1.88
Episode 301, Reward: -11342.91, Epsilon: 0.22, Mean wait: 3.65, Emissions: 1.85
Episode 302, Reward: -11121.91, Epsilon: 0.22, Mean wait: 2.41, Emissions: 2.02
Episode 303, Reward: -12489.35, Epsilon: 0.22, Mean wait: 3.33, Emissions: 2.02
Episode 304, Reward: -10672.74, Epsilon: 0.22, Mean wait: 2.37, Emissions: 1.87
Episode 305, Reward: -13513.00, Epsilon: 0.22, Mean wait: 4.95, Emissions: 2.02
Episode 306, Reward: -11679.27, Epsilon: 0.22, Mean wait: 4.06, Emissions: 1.90
Episode 307, Reward: -11310.86, Epsilon: 0.21, Mean wait: 3.76, Emissions: 1.95
Episode 308, Reward: -11173.38, Epsilon: 0.21, Mean wait: 2.56, Emissions: 1.94
Episode 309, Reward: -10111.45, Epsilon: 0.21, Mean wait: 1.53, Emissions: 1.99
Episode 310, Reward: -9825.78, Epsilon: 0.21, Mean wait: 2.34, Emissions: 1.80
Episode 311, Reward: -9447.03, Epsilon: 0.21, Mean wait: 2.26, Emissions: 1.86
Episode 312, Reward: -12143.82, Epsilon: 0.21, Mean wait: 2.30, Emissions: 2.01
Episode 313, Reward: -13158.06, Epsilon: 0.21, Mean wait: 4.02, Emissions: 2.03
Episode 314, Reward: -11378.89, Epsilon: 0.21, Mean wait: 2.31, Emissions: 2.05
Episode 315, Reward: -11724.48, Epsilon: 0.21, Mean wait: 3.39, Emissions: 2.11
Episode 316, Reward: -11953.88, Epsilon: 0.21, Mean wait: 3.56, Emissions: 1.91
Episode 317, Reward: -11819.71, Epsilon: 0.20, Mean wait: 2.15, Emissions: 2.02
Episode 318, Reward: -10762.49, Epsilon: 0.20, Mean wait: 1.63, Emissions: 1.94
Episode 319, Reward: -11140.76, Epsilon: 0.20, Mean wait: 3.65, Emissions: 1.85
Episode 320, Reward: -10331.74, Epsilon: 0.20, Mean wait: 2.64, Emissions: 1.86
Episode 321, Reward: -9532.23, Epsilon: 0.20, Mean wait: 1.97, Emissions: 1.90
Episode 322, Reward: -11466.79, Epsilon: 0.20, Mean wait: 2.64, Emissions: 1.99
Episode 323, Reward: -9773.99, Epsilon: 0.20, Mean wait: 2.10, Emissions: 1.94
Episode 324, Reward: -13047.02, Epsilon: 0.20, Mean wait: 3.41, Emissions: 2.07
Episode 325, Reward: -11324.10, Epsilon: 0.20, Mean wait: 3.13, Emissions: 1.86
Episode 326, Reward: -11383.04, Epsilon: 0.20, Mean wait: 2.04, Emissions: 2.06
Episode 327, Reward: -10768.85, Epsilon: 0.19, Mean wait: 1.67, Emissions: 2.03
Episode 328, Reward: -15737.64, Epsilon: 0.19, Mean wait: 4.08, Emissions: 2.36
Episode 329, Reward: -11799.16, Epsilon: 0.19, Mean wait: 2.71, Emissions: 2.00
Episode 330, Reward: -12035.56, Epsilon: 0.19, Mean wait: 4.23, Emissions: 1.98
Episode 331, Reward: -12007.51, Epsilon: 0.19, Mean wait: 3.05, Emissions: 2.00
Episode 332, Reward: -9935.13, Epsilon: 0.19, Mean wait: 2.37, Emissions: 1.88
Episode 333, Reward: -9164.28, Epsilon: 0.19, Mean wait: 2.52, Emissions: 1.79
Episode 334, Reward: -8882.74, Epsilon: 0.19, Mean wait: 1.03, Emissions: 1.85
Episode 335, Reward: -12428.77, Epsilon: 0.19, Mean wait: 3.68, Emissions: 2.04
Episode 336, Reward: -9618.46, Epsilon: 0.19, Mean wait: 2.34, Emissions: 1.86
Episode 337, Reward: -10731.84, Epsilon: 0.18, Mean wait: 1.86, Emissions: 1.99
Episode 338, Reward: -10113.99, Epsilon: 0.18, Mean wait: 3.39, Emissions: 1.81
Episode 339, Reward: -10962.02, Epsilon: 0.18, Mean wait: 3.95, Emissions: 1.89
Episode 340, Reward: -9398.80, Epsilon: 0.18, Mean wait: 1.99, Emissions: 1.89
Episode 341, Reward: -8907.13, Epsilon: 0.18, Mean wait: 2.21, Emissions: 1.79
Episode 342, Reward: -9409.92, Epsilon: 0.18, Mean wait: 1.65, Emissions: 1.83
Episode 343, Reward: -11798.20, Epsilon: 0.18, Mean wait: 3.97, Emissions: 1.96
Episode 344, Reward: -10371.44, Epsilon: 0.18, Mean wait: 3.30, Emissions: 1.88
Episode 345, Reward: -12261.87, Epsilon: 0.18, Mean wait: 3.52, Emissions: 2.08
Episode 346, Reward: -9298.99, Epsilon: 0.18, Mean wait: 2.14, Emissions: 1.91
Episode 347, Reward: -8232.35, Epsilon: 0.18, Mean wait: 1.38, Emissions: 1.82
Episode 348, Reward: -9660.58, Epsilon: 0.17, Mean wait: 2.42, Emissions: 1.79
Episode 349, Reward: -9785.78, Epsilon: 0.17, Mean wait: 1.93, Emissions: 1.85
Episode 350, Reward: -8610.56, Epsilon: 0.17, Mean wait: 1.16, Emissions: 1.80
Episode 351, Reward: -9872.46, Epsilon: 0.17, Mean wait: 3.39, Emissions: 1.80
Episode 352, Reward: -9566.59, Epsilon: 0.17, Mean wait: 2.37, Emissions: 1.87
Episode 353, Reward: -10853.96, Epsilon: 0.17, Mean wait: 1.82, Emissions: 1.95
Episode 354, Reward: -13145.31, Epsilon: 0.17, Mean wait: 3.08, Emissions: 2.17
Episode 355, Reward: -13394.06, Epsilon: 0.17, Mean wait: 4.33, Emissions: 1.99
Episode 356, Reward: -10597.61, Epsilon: 0.17, Mean wait: 2.92, Emissions: 2.01
Episode 357, Reward: -9322.68, Epsilon: 0.17, Mean wait: 2.52, Emissions: 1.84
Episode 358, Reward: -12206.86, Epsilon: 0.17, Mean wait: 5.10, Emissions: 1.82
Episode 359, Reward: -9959.18, Epsilon: 0.17, Mean wait: 2.31, Emissions: 1.81
Episode 360, Reward: -8815.28, Epsilon: 0.16, Mean wait: 1.41, Emissions: 1.79
Episode 361, Reward: -9947.61, Epsilon: 0.16, Mean wait: 1.52, Emissions: 1.95
Episode 362, Reward: -10766.76, Epsilon: 0.16, Mean wait: 2.34, Emissions: 1.87
Episode 363, Reward: -9476.16, Epsilon: 0.16, Mean wait: 2.87, Emissions: 1.83
Episode 364, Reward: -8298.22, Epsilon: 0.16, Mean wait: 2.66, Emissions: 1.75
Episode 365, Reward: -9993.86, Epsilon: 0.16, Mean wait: 2.92, Emissions: 1.86
Episode 366, Reward: -9426.52, Epsilon: 0.16, Mean wait: 1.48, Emissions: 1.95
Episode 367, Reward: -12472.57, Epsilon: 0.16, Mean wait: 5.36, Emissions: 1.88
Episode 368, Reward: -9958.23, Epsilon: 0.16, Mean wait: 2.21, Emissions: 1.90
Episode 369, Reward: -9499.27, Epsilon: 0.16, Mean wait: 1.77, Emissions: 1.96
Episode 370, Reward: -10363.50, Epsilon: 0.16, Mean wait: 2.21, Emissions: 1.94
Episode 371, Reward: -9635.49, Epsilon: 0.16, Mean wait: 2.45, Emissions: 1.94
Episode 372, Reward: -9967.74, Epsilon: 0.15, Mean wait: 3.04, Emissions: 1.82
Episode 373, Reward: -9280.00, Epsilon: 0.15, Mean wait: 2.19, Emissions: 1.92
Episode 374, Reward: -11036.52, Epsilon: 0.15, Mean wait: 3.81, Emissions: 1.98
Episode 375, Reward: -10340.05, Epsilon: 0.15, Mean wait: 3.04, Emissions: 1.92
Episode 376, Reward: -9429.89, Epsilon: 0.15, Mean wait: 2.59, Emissions: 1.84
Episode 377, Reward: -11677.37, Epsilon: 0.15, Mean wait: 2.73, Emissions: 2.03
Episode 378, Reward: -10037.34, Epsilon: 0.15, Mean wait: 3.50, Emissions: 1.83
Episode 379, Reward: -9193.47, Epsilon: 0.15, Mean wait: 1.55, Emissions: 1.82
Episode 380, Reward: -8842.97, Epsilon: 0.15, Mean wait: 2.16, Emissions: 1.80
Episode 381, Reward: -9874.84, Epsilon: 0.15, Mean wait: 2.93, Emissions: 1.86
Episode 382, Reward: -9511.22, Epsilon: 0.15, Mean wait: 1.84, Emissions: 1.82
Episode 383, Reward: -10578.85, Epsilon: 0.15, Mean wait: 2.04, Emissions: 1.89
Episode 384, Reward: -7922.69, Epsilon: 0.15, Mean wait: 1.54, Emissions: 1.76
Episode 385, Reward: -9845.91, Epsilon: 0.15, Mean wait: 1.87, Emissions: 1.89
Episode 386, Reward: -11994.82, Epsilon: 0.14, Mean wait: 3.64, Emissions: 1.90
Episode 387, Reward: -9260.73, Epsilon: 0.14, Mean wait: 2.61, Emissions: 1.81
Episode 388, Reward: -10245.04, Epsilon: 0.14, Mean wait: 2.96, Emissions: 1.82
Episode 389, Reward: -10863.72, Epsilon: 0.14, Mean wait: 2.52, Emissions: 1.94
Episode 390, Reward: -8315.72, Epsilon: 0.14, Mean wait: 1.91, Emissions: 1.74
Episode 391, Reward: -13077.70, Epsilon: 0.14, Mean wait: 3.19, Emissions: 2.09
Episode 392, Reward: -8581.41, Epsilon: 0.14, Mean wait: 1.93, Emissions: 1.75
Episode 393, Reward: -9148.16, Epsilon: 0.14, Mean wait: 1.46, Emissions: 1.78
Episode 394, Reward: -10878.63, Epsilon: 0.14, Mean wait: 3.48, Emissions: 1.90
Episode 395, Reward: -9545.21, Epsilon: 0.14, Mean wait: 2.15, Emissions: 1.88
Episode 396, Reward: -9009.57, Epsilon: 0.14, Mean wait: 2.64, Emissions: 1.73
Episode 397, Reward: -10763.44, Epsilon: 0.14, Mean wait: 2.68, Emissions: 2.10
Episode 398, Reward: -10194.73, Epsilon: 0.14, Mean wait: 3.45, Emissions: 1.88
Episode 399, Reward: -10299.80, Epsilon: 0.14, Mean wait: 1.77, Emissions: 1.97
Episode 400, Reward: -8455.90, Epsilon: 0.13, Mean wait: 1.17, Emissions: 1.78
Episode 401, Reward: -8578.59, Epsilon: 0.13, Mean wait: 2.37, Emissions: 1.79
Episode 402, Reward: -9914.44, Epsilon: 0.13, Mean wait: 2.08, Emissions: 1.91
Episode 403, Reward: -8927.42, Epsilon: 0.13, Mean wait: 2.51, Emissions: 1.80
Episode 404, Reward: -9526.95, Epsilon: 0.13, Mean wait: 1.85, Emissions: 1.92
Episode 405, Reward: -7385.07, Epsilon: 0.13, Mean wait: 1.42, Emissions: 1.71
Episode 406, Reward: -10338.54, Epsilon: 0.13, Mean wait: 3.65, Emissions: 1.84
Episode 407, Reward: -7905.52, Epsilon: 0.13, Mean wait: 1.20, Emissions: 1.78
Episode 408, Reward: -10996.09, Epsilon: 0.13, Mean wait: 2.38, Emissions: 1.98
Episode 409, Reward: -8859.79, Epsilon: 0.13, Mean wait: 3.08, Emissions: 1.75
Episode 410, Reward: -8232.56, Epsilon: 0.13, Mean wait: 1.87, Emissions: 1.80
Episode 411, Reward: -7557.08, Epsilon: 0.13, Mean wait: 0.69, Emissions: 1.76
Episode 412, Reward: -9227.30, Epsilon: 0.13, Mean wait: 2.79, Emissions: 1.81
Episode 413, Reward: -10356.85, Epsilon: 0.13, Mean wait: 3.14, Emissions: 1.87
Episode 414, Reward: -9247.64, Epsilon: 0.13, Mean wait: 2.28, Emissions: 1.76
Episode 415, Reward: -9765.47, Epsilon: 0.12, Mean wait: 2.84, Emissions: 1.91
Episode 416, Reward: -8279.98, Epsilon: 0.12, Mean wait: 1.42, Emissions: 1.88
Episode 417, Reward: -7101.68, Epsilon: 0.12, Mean wait: 1.43, Emissions: 1.68
Episode 418, Reward: -9040.45, Epsilon: 0.12, Mean wait: 1.35, Emissions: 1.86
Episode 419, Reward: -10765.15, Epsilon: 0.12, Mean wait: 3.60, Emissions: 1.86
Episode 420, Reward: -8521.64, Epsilon: 0.12, Mean wait: 2.21, Emissions: 1.78
Episode 421, Reward: -6401.06, Epsilon: 0.12, Mean wait: 0.99, Emissions: 1.62
Episode 422, Reward: -9175.64, Epsilon: 0.12, Mean wait: 2.56, Emissions: 1.79
Episode 423, Reward: -9578.86, Epsilon: 0.12, Mean wait: 2.62, Emissions: 1.82
Episode 424, Reward: -8752.67, Epsilon: 0.12, Mean wait: 2.06, Emissions: 1.82
Episode 425, Reward: -7633.84, Epsilon: 0.12, Mean wait: 1.11, Emissions: 1.71
Episode 426, Reward: -7496.49, Epsilon: 0.12, Mean wait: 2.28, Emissions: 1.63
Episode 427, Reward: -7167.31, Epsilon: 0.12, Mean wait: 2.00, Emissions: 1.64
Episode 428, Reward: -9610.16, Epsilon: 0.12, Mean wait: 2.38, Emissions: 1.88
Episode 429, Reward: -8274.97, Epsilon: 0.12, Mean wait: 1.37, Emissions: 1.78
Episode 430, Reward: -6549.04, Epsilon: 0.12, Mean wait: 1.98, Emissions: 1.57
Episode 431, Reward: -5912.82, Epsilon: 0.12, Mean wait: 1.29, Emissions: 1.59
Episode 432, Reward: -8636.87, Epsilon: 0.11, Mean wait: 2.66, Emissions: 1.77
Episode 433, Reward: -6112.71, Epsilon: 0.11, Mean wait: 1.08, Emissions: 1.58
Episode 434, Reward: -9541.29, Epsilon: 0.11, Mean wait: 2.49, Emissions: 1.86
Episode 435, Reward: -6005.53, Epsilon: 0.11, Mean wait: 1.15, Emissions: 1.58
Episode 436, Reward: -8304.27, Epsilon: 0.11, Mean wait: 1.34, Emissions: 1.89
Episode 437, Reward: -8659.51, Epsilon: 0.11, Mean wait: 2.32, Emissions: 1.88
Episode 438, Reward: -8416.43, Epsilon: 0.11, Mean wait: 2.23, Emissions: 1.73
Episode 439, Reward: -8154.16, Epsilon: 0.11, Mean wait: 2.29, Emissions: 1.71
Episode 440, Reward: -7725.54, Epsilon: 0.11, Mean wait: 1.83, Emissions: 1.77
Episode 441, Reward: -8460.79, Epsilon: 0.11, Mean wait: 1.49, Emissions: 1.93
Episode 442, Reward: -7211.39, Epsilon: 0.11, Mean wait: 1.55, Emissions: 1.65
Episode 443, Reward: -9725.19, Epsilon: 0.11, Mean wait: 2.42, Emissions: 1.79
Episode 444, Reward: -9093.26, Epsilon: 0.11, Mean wait: 2.77, Emissions: 1.77
Episode 445, Reward: -7873.88, Epsilon: 0.11, Mean wait: 1.20, Emissions: 1.79
Episode 446, Reward: -8681.12, Epsilon: 0.11, Mean wait: 1.86, Emissions: 1.73
Episode 447, Reward: -8620.19, Epsilon: 0.11, Mean wait: 2.33, Emissions: 1.84
Episode 448, Reward: -7966.26, Epsilon: 0.11, Mean wait: 2.13, Emissions: 1.73
Episode 449, Reward: -7564.53, Epsilon: 0.11, Mean wait: 1.31, Emissions: 1.76
Episode 450, Reward: -8091.28, Epsilon: 0.10, Mean wait: 2.55, Emissions: 1.73
Episode 451, Reward: -7455.33, Epsilon: 0.10, Mean wait: 1.87, Emissions: 1.71
Episode 452, Reward: -7068.24, Epsilon: 0.10, Mean wait: 1.10, Emissions: 1.72
Episode 453, Reward: -8163.40, Epsilon: 0.10, Mean wait: 2.11, Emissions: 1.75
Episode 454, Reward: -7430.24, Epsilon: 0.10, Mean wait: 1.38, Emissions: 1.71
Episode 455, Reward: -6778.37, Epsilon: 0.10, Mean wait: 1.31, Emissions: 1.63
Episode 456, Reward: -8316.82, Epsilon: 0.10, Mean wait: 2.29, Emissions: 1.66
Episode 457, Reward: -9166.70, Epsilon: 0.10, Mean wait: 3.08, Emissions: 1.76
Episode 458, Reward: -8728.14, Epsilon: 0.10, Mean wait: 2.46, Emissions: 1.80
Episode 459, Reward: -8358.88, Epsilon: 0.10, Mean wait: 1.97, Emissions: 1.79
Episode 460, Reward: -8646.17, Epsilon: 0.10, Mean wait: 3.00, Emissions: 1.81
Episode 461, Reward: -7974.70, Epsilon: 0.10, Mean wait: 1.88, Emissions: 1.79
Episode 462, Reward: -7494.33, Epsilon: 0.10, Mean wait: 2.04, Emissions: 1.63
Episode 463, Reward: -7277.42, Epsilon: 0.10, Mean wait: 1.77, Emissions: 1.62
Episode 464, Reward: -8584.19, Epsilon: 0.10, Mean wait: 3.44, Emissions: 1.72
Episode 465, Reward: -8653.29, Epsilon: 0.10, Mean wait: 2.14, Emissions: 1.76
Episode 466, Reward: -10071.86, Epsilon: 0.10, Mean wait: 2.72, Emissions: 1.84
Episode 467, Reward: -6678.64, Epsilon: 0.10, Mean wait: 1.72, Emissions: 1.63
Episode 468, Reward: -9152.34, Epsilon: 0.10, Mean wait: 2.74, Emissions: 1.85
Episode 469, Reward: -7107.39, Epsilon: 0.10, Mean wait: 1.94, Emissions: 1.70
Episode 470, Reward: -8015.25, Epsilon: 0.09, Mean wait: 3.34, Emissions: 1.75
Episode 471, Reward: -6899.25, Epsilon: 0.09, Mean wait: 2.39, Emissions: 1.53
Episode 472, Reward: -7249.09, Epsilon: 0.09, Mean wait: 1.48, Emissions: 1.67
Episode 473, Reward: -6266.97, Epsilon: 0.09, Mean wait: 1.82, Emissions: 1.62
Episode 474, Reward: -8947.61, Epsilon: 0.09, Mean wait: 2.78, Emissions: 1.74
Episode 475, Reward: -8298.79, Epsilon: 0.09, Mean wait: 1.68, Emissions: 1.80
Episode 476, Reward: -9386.17, Epsilon: 0.09, Mean wait: 2.43, Emissions: 1.94
Episode 477, Reward: -7166.71, Epsilon: 0.09, Mean wait: 1.83, Emissions: 1.65
Episode 478, Reward: -9205.88, Epsilon: 0.09, Mean wait: 3.19, Emissions: 1.81
Episode 479, Reward: -7852.19, Epsilon: 0.09, Mean wait: 1.27, Emissions: 1.75
Episode 480, Reward: -8111.72, Epsilon: 0.09, Mean wait: 2.23, Emissions: 1.77
Episode 481, Reward: -9781.07, Epsilon: 0.09, Mean wait: 2.49, Emissions: 1.74
Episode 482, Reward: -9435.21, Epsilon: 0.09, Mean wait: 2.81, Emissions: 1.89
Episode 483, Reward: -7277.58, Epsilon: 0.09, Mean wait: 2.34, Emissions: 1.72
Episode 484, Reward: -7205.35, Epsilon: 0.09, Mean wait: 1.60, Emissions: 1.65
Episode 485, Reward: -7772.26, Epsilon: 0.09, Mean wait: 1.51, Emissions: 1.70
Episode 486, Reward: -8674.69, Epsilon: 0.09, Mean wait: 2.68, Emissions: 1.72
Episode 487, Reward: -9885.50, Epsilon: 0.09, Mean wait: 3.07, Emissions: 1.84
Episode 488, Reward: -9515.32, Epsilon: 0.09, Mean wait: 3.01, Emissions: 1.76
Episode 489, Reward: -7643.09, Epsilon: 0.09, Mean wait: 2.03, Emissions: 1.73
Episode 490, Reward: -7519.68, Epsilon: 0.09, Mean wait: 1.38, Emissions: 1.64
Episode 491, Reward: -7626.70, Epsilon: 0.09, Mean wait: 1.55, Emissions: 1.67
Episode 492, Reward: -7402.94, Epsilon: 0.08, Mean wait: 1.82, Emissions: 1.63
Episode 493, Reward: -7033.86, Epsilon: 0.08, Mean wait: 1.04, Emissions: 1.77
Episode 494, Reward: -8822.39, Epsilon: 0.08, Mean wait: 2.72, Emissions: 1.79
Episode 495, Reward: -6598.99, Epsilon: 0.08, Mean wait: 1.53, Emissions: 1.74
Episode 496, Reward: -7667.79, Epsilon: 0.08, Mean wait: 1.35, Emissions: 1.70
Episode 497, Reward: -5466.96, Epsilon: 0.08, Mean wait: 0.74, Emissions: 1.48
Episode 498, Reward: -7767.98, Epsilon: 0.08, Mean wait: 2.24, Emissions: 1.66
Episode 499, Reward: -7666.96, Epsilon: 0.08, Mean wait: 2.27, Emissions: 1.66
Episode 500, Reward: -7874.74, Epsilon: 0.08, Mean wait: 2.06, Emissions: 1.73
Episode 501, Reward: -6710.84, Epsilon: 0.08, Mean wait: 0.79, Emissions: 1.64
Episode 502, Reward: -6958.46, Epsilon: 0.08, Mean wait: 2.13, Emissions: 1.65
Episode 503, Reward: -8759.42, Epsilon: 0.08, Mean wait: 2.22, Emissions: 1.79
Episode 504, Reward: -7396.59, Epsilon: 0.08, Mean wait: 1.68, Emissions: 1.72
Episode 505, Reward: -7624.03, Epsilon: 0.08, Mean wait: 1.80, Emissions: 1.67
Episode 506, Reward: -8765.77, Epsilon: 0.08, Mean wait: 2.67, Emissions: 1.76
Episode 507, Reward: -8424.74, Epsilon: 0.08, Mean wait: 2.82, Emissions: 1.76
Episode 508, Reward: -7492.24, Epsilon: 0.08, Mean wait: 1.00, Emissions: 1.69
Episode 509, Reward: -7015.82, Epsilon: 0.08, Mean wait: 1.66, Emissions: 1.67
Episode 510, Reward: -8956.85, Epsilon: 0.08, Mean wait: 2.58, Emissions: 1.84
Episode 511, Reward: -6547.04, Epsilon: 0.08, Mean wait: 0.88, Emissions: 1.65
Episode 512, Reward: -7795.92, Epsilon: 0.08, Mean wait: 1.73, Emissions: 1.74
Episode 513, Reward: -6607.56, Epsilon: 0.08, Mean wait: 1.16, Emissions: 1.65
Episode 514, Reward: -8313.56, Epsilon: 0.08, Mean wait: 2.28, Emissions: 1.68
Episode 515, Reward: -6997.73, Epsilon: 0.08, Mean wait: 2.17, Emissions: 1.64
Episode 516, Reward: -7840.06, Epsilon: 0.08, Mean wait: 2.64, Emissions: 1.70
Episode 517, Reward: -7467.19, Epsilon: 0.07, Mean wait: 1.44, Emissions: 1.76
Episode 518, Reward: -6392.63, Epsilon: 0.07, Mean wait: 0.93, Emissions: 1.65
Episode 519, Reward: -7230.60, Epsilon: 0.07, Mean wait: 2.36, Emissions: 1.68
Episode 520, Reward: -7642.11, Epsilon: 0.07, Mean wait: 1.50, Emissions: 1.67
Episode 521, Reward: -7994.98, Epsilon: 0.07, Mean wait: 2.55, Emissions: 1.70
Episode 522, Reward: -8890.43, Epsilon: 0.07, Mean wait: 3.23, Emissions: 1.71
Episode 523, Reward: -8643.57, Epsilon: 0.07, Mean wait: 2.27, Emissions: 1.83
Episode 524, Reward: -7190.42, Epsilon: 0.07, Mean wait: 1.18, Emissions: 1.73
Episode 525, Reward: -8315.97, Epsilon: 0.07, Mean wait: 2.04, Emissions: 1.72
Episode 526, Reward: -7128.86, Epsilon: 0.07, Mean wait: 1.24, Emissions: 1.67
Episode 527, Reward: -6872.12, Epsilon: 0.07, Mean wait: 1.18, Emissions: 1.65
Episode 528, Reward: -6184.93, Epsilon: 0.07, Mean wait: 0.78, Emissions: 1.58
Episode 529, Reward: -7661.85, Epsilon: 0.07, Mean wait: 2.22, Emissions: 1.74
Episode 530, Reward: -6646.75, Epsilon: 0.07, Mean wait: 1.34, Emissions: 1.67
Episode 531, Reward: -7551.55, Epsilon: 0.07, Mean wait: 2.40, Emissions: 1.71
Episode 532, Reward: -7381.01, Epsilon: 0.07, Mean wait: 1.56, Emissions: 1.72
Episode 533, Reward: -6014.19, Epsilon: 0.07, Mean wait: 0.92, Emissions: 1.55
Episode 534, Reward: -7389.67, Epsilon: 0.07, Mean wait: 0.91, Emissions: 1.76
Episode 535, Reward: -7804.69, Epsilon: 0.07, Mean wait: 1.87, Emissions: 1.62
Episode 536, Reward: -7497.95, Epsilon: 0.07, Mean wait: 1.42, Emissions: 1.67
Episode 537, Reward: -7490.26, Epsilon: 0.07, Mean wait: 2.27, Emissions: 1.81
Episode 538, Reward: -6748.50, Epsilon: 0.07, Mean wait: 1.24, Emissions: 1.76
Episode 539, Reward: -6344.00, Epsilon: 0.07, Mean wait: 1.84, Emissions: 1.64
Episode 540, Reward: -6754.28, Epsilon: 0.07, Mean wait: 1.49, Emissions: 1.64
Episode 541, Reward: -6474.08, Epsilon: 0.07, Mean wait: 0.95, Emissions: 1.62
Episode 542, Reward: -7835.77, Epsilon: 0.07, Mean wait: 2.31, Emissions: 1.70
Episode 543, Reward: -8028.92, Epsilon: 0.07, Mean wait: 3.09, Emissions: 1.70
Episode 544, Reward: -7985.88, Epsilon: 0.07, Mean wait: 1.35, Emissions: 1.85
Episode 545, Reward: -7452.33, Epsilon: 0.07, Mean wait: 2.13, Emissions: 1.75
Episode 546, Reward: -6294.23, Epsilon: 0.06, Mean wait: 0.80, Emissions: 1.63
Episode 547, Reward: -7201.72, Epsilon: 0.06, Mean wait: 1.45, Emissions: 1.80
Episode 548, Reward: -6984.83, Epsilon: 0.06, Mean wait: 1.73, Emissions: 1.72
Episode 549, Reward: -7839.73, Epsilon: 0.06, Mean wait: 0.97, Emissions: 1.76
Episode 550, Reward: -7210.75, Epsilon: 0.06, Mean wait: 2.93, Emissions: 1.71
Episode 551, Reward: -6267.50, Epsilon: 0.06, Mean wait: 0.91, Emissions: 1.64
Episode 552, Reward: -8756.09, Epsilon: 0.06, Mean wait: 3.45, Emissions: 1.73
Episode 553, Reward: -6316.24, Epsilon: 0.06, Mean wait: 1.70, Emissions: 1.67
Episode 554, Reward: -7056.18, Epsilon: 0.06, Mean wait: 2.04, Emissions: 1.60
Episode 555, Reward: -9453.94, Epsilon: 0.06, Mean wait: 3.27, Emissions: 1.73
Episode 556, Reward: -6820.91, Epsilon: 0.06, Mean wait: 1.82, Emissions: 1.65
Episode 557, Reward: -8128.80, Epsilon: 0.06, Mean wait: 1.09, Emissions: 1.76
Episode 558, Reward: -6704.24, Epsilon: 0.06, Mean wait: 1.82, Emissions: 1.63
Episode 559, Reward: -7153.02, Epsilon: 0.06, Mean wait: 1.05, Emissions: 1.76
Episode 560, Reward: -6707.05, Epsilon: 0.06, Mean wait: 1.45, Emissions: 1.67
Episode 561, Reward: -5514.10, Epsilon: 0.06, Mean wait: 1.27, Emissions: 1.51
Episode 562, Reward: -7273.48, Epsilon: 0.06, Mean wait: 2.27, Emissions: 1.69
Episode 563, Reward: -6500.00, Epsilon: 0.06, Mean wait: 1.60, Emissions: 1.65
Episode 564, Reward: -8227.78, Epsilon: 0.06, Mean wait: 2.04, Emissions: 1.89
Episode 565, Reward: -7547.25, Epsilon: 0.06, Mean wait: 1.61, Emissions: 1.71
Episode 566, Reward: -6086.76, Epsilon: 0.06, Mean wait: 0.67, Emissions: 1.53
Episode 567, Reward: -8877.12, Epsilon: 0.06, Mean wait: 2.42, Emissions: 1.75
Episode 568, Reward: -6491.71, Epsilon: 0.06, Mean wait: 1.40, Emissions: 1.60
Episode 569, Reward: -6993.58, Epsilon: 0.06, Mean wait: 2.05, Emissions: 1.67
Episode 570, Reward: -7477.63, Epsilon: 0.06, Mean wait: 1.61, Emissions: 1.70
Episode 571, Reward: -9686.88, Epsilon: 0.06, Mean wait: 3.56, Emissions: 1.82
Episode 572, Reward: -7125.61, Epsilon: 0.06, Mean wait: 1.51, Emissions: 1.74
Episode 573, Reward: -6694.46, Epsilon: 0.06, Mean wait: 1.12, Emissions: 1.63
Episode 574, Reward: -7222.08, Epsilon: 0.06, Mean wait: 2.52, Emissions: 1.74
Episode 575, Reward: -8113.29, Epsilon: 0.06, Mean wait: 2.39, Emissions: 1.79
Episode 576, Reward: -6116.04, Epsilon: 0.06, Mean wait: 1.38, Emissions: 1.59
Episode 577, Reward: -7174.21, Epsilon: 0.06, Mean wait: 1.45, Emissions: 1.65
Episode 578, Reward: -6689.33, Epsilon: 0.06, Mean wait: 1.52, Emissions: 1.60
Episode 579, Reward: -7731.60, Epsilon: 0.05, Mean wait: 1.30, Emissions: 1.79
Episode 580, Reward: -8587.24, Epsilon: 0.05, Mean wait: 2.76, Emissions: 1.73
Episode 581, Reward: -6941.30, Epsilon: 0.05, Mean wait: 1.67, Emissions: 1.65
